cpp_line	cpp_opcode	cpp_value	cpp_status	cpp_connection	rust_const	notes
2121	SMSG_SPELL_INSTAKILL_LOG	0x2C30	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellInstakillLog	-
2122	SMSG_SPELL_INTERRUPT_LOG	0x2C1D	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellInterruptLog	-
2123	SMSG_SPELL_MISS_LOG	0x2C3E	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellMissLog	-
2124	SMSG_SPELL_NON_MELEE_DAMAGE_LOG	0x2C2F	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellNonMeleeDamageLog	-
2125	SMSG_SPELL_OR_DAMAGE_IMMUNE	0x2C2C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellOrDamageImmune	-
2126	SMSG_SPELL_PERIODIC_AURA_LOG	0x2C18	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellPeriodicAuraLog	-
2127	SMSG_SPELL_PREPARE	0x2C35	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellPrepare	-
2128	SMSG_SPELL_START	0x2C37	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellStart	-
2129	SMSG_SPELL_VISUAL_LOAD_SCREEN	0x25CC	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellVisualLoadScreen	-
2130	SMSG_SPLASH_SCREEN_SHOW_LATEST	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
2131	SMSG_STAND_STATE_UPDATE	0x271C	STATUS_NEVER	CONNECTION_TYPE_REALM	StandStateUpdate	-
2132	SMSG_START_ELAPSED_TIMER	0x2604	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	StartElapsedTimer	-
2133	SMSG_START_ELAPSED_TIMERS	0x2606	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	StartElapsedTimers	-
2134	SMSG_START_LIGHTNING_STORM	0x26A7	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	StartLightningStorm	-
2135	SMSG_START_LOOT_ROLL	0x261D	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	StartLootRoll	-
2136	SMSG_START_MIRROR_TIMER	0x270F	STATUS_NEVER	CONNECTION_TYPE_REALM	StartMirrorTimer	-
2137	SMSG_START_TIMER	0x25A5	STATUS_NEVER	CONNECTION_TYPE_REALM	StartTimer	-
2138	SMSG_STARTER_BUILD_ACTIVATE_FAILED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2139	SMSG_STOP_ELAPSED_TIMER	0x2605	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	StopElapsedTimer	-
2140	SMSG_STOP_MIRROR_TIMER	0x2711	STATUS_NEVER	CONNECTION_TYPE_REALM	StopMirrorTimer	-
2141	SMSG_STOP_SPEAKERBOT_SOUND	0x2770	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	StopSpeakerbotSound	-
2142	SMSG_STOP_TIMER	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2143	SMSG_STREAMING_MOVIES	0x25A4	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	StreamingMovies	-
2144	SMSG_SUGGEST_INVITE_INFORM	0x2797	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SuggestInviteInform	-
2145	SMSG_SUMMON_CANCEL	0x26B0	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SummonCancel	-
2146	SMSG_SUMMON_RAID_MEMBER_VALIDATE_FAILED	0x258D	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SummonRaidMemberValidateFailed	-
2147	SMSG_SUMMON_REQUEST	0x2721	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SummonRequest	-
2148	SMSG_SUPERCEDED_SPELLS	0x2C49	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SupercededSpells	-
2149	SMSG_SUSPEND_COMMS	0x304A	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SuspendComms	-
2150	SMSG_SUSPEND_TOKEN	0x25A8	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SuspendToken	-
2151	SMSG_SYNC_WOW_ENTITLEMENTS	0x286B	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SyncWowEntitlements	-
2152	SMSG_TALENTS_INVOLUNTARILY_RESET	0x2717	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	TalentsInvoluntarilyReset	-
2153	SMSG_TALENT_GROUP_ROLE_CHANGED	0x258C	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	TalentGroupRoleChanged	-
2154	SMSG_TAXI_NODE_STATUS	0x267C	STATUS_NEVER	CONNECTION_TYPE_REALM	TaxiNodeStatus	-
2155	SMSG_TEXT_EMOTE	0x267A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	TextEmote	-
2156	SMSG_THREAT_CLEAR	0x26DC	STATUS_NEVER	CONNECTION_TYPE_REALM	ThreatClear	-
2157	SMSG_THREAT_REMOVE	0x26DB	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ThreatRemove	-
2158	SMSG_THREAT_UPDATE	0x26DA	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ThreatUpdate	-
2159	SMSG_TIME_ADJUSTMENT	0x2DD3	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	TimeAdjustment	-
2160	SMSG_TIME_SYNC_REQUEST	0x2DD2	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	TimeSyncRequest	-
2161	SMSG_TITLE_EARNED	0x26D7	STATUS_NEVER	CONNECTION_TYPE_REALM	TitleEarned	-
2162	SMSG_TITLE_LOST	0x26D8	STATUS_NEVER	CONNECTION_TYPE_REALM	TitleLost	-
2163	SMSG_TOTEM_CREATED	0x26C8	STATUS_NEVER	CONNECTION_TYPE_REALM	TotemCreated	-
2164	SMSG_TOTEM_DURATION_CHANGED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2165	SMSG_TOTEM_MOVED	0x26CA	STATUS_NEVER	CONNECTION_TYPE_REALM	TotemMoved	-
2166	SMSG_TOTEM_REMOVED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2167	SMSG_TRADE_STATUS	0x2582	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	TradeStatus	-
2168	SMSG_TRADE_UPDATED	0x2581	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	TradeUpdated	-
2169	SMSG_TRAINER_BUY_FAILED	0x26E0	STATUS_NEVER	CONNECTION_TYPE_REALM	TrainerBuyFailed	-
2170	SMSG_TRAINER_LIST	0x26DF	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	TrainerList	-
2171	SMSG_TRAIT_CONFIG_COMMIT_FAILED	0x25D1	STATUS_NEVER	CONNECTION_TYPE_REALM	TraitConfigCommitFailed	-
2172	SMSG_TRANSFER_ABORTED	0x2703	STATUS_NEVER	CONNECTION_TYPE_REALM	TransferAborted	-
2173	SMSG_TRANSFER_PENDING	0x25CD	STATUS_NEVER	CONNECTION_TYPE_REALM	TransferPending	-
2174	SMSG_TREASURE_PICKER_RESPONSE	0x291F	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	TreasurePickerResponse	-
2175	SMSG_TRIGGER_CINEMATIC	0x27CA	STATUS_NEVER	CONNECTION_TYPE_REALM	TriggerCinematic	-
2176	SMSG_TRIGGER_MOVIE	0x26CB	STATUS_NEVER	CONNECTION_TYPE_REALM	TriggerMovie	-
2177	SMSG_TURN_IN_PETITION_RESULT	0x274E	STATUS_NEVER	CONNECTION_TYPE_REALM	TurnInPetitionResult	-
2178	SMSG_TUTORIAL_FLAGS	0x27BE	STATUS_NEVER	CONNECTION_TYPE_REALM	TutorialFlags	-
2179	SMSG_UI_MAP_QUEST_LINES_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2180	SMSG_UNDELETE_CHARACTER_RESPONSE	0x27CD	STATUS_NEVER	CONNECTION_TYPE_REALM	UndeleteCharacterResponse	-
2181	SMSG_UNDELETE_COOLDOWN_STATUS_RESPONSE	0x27CE	STATUS_NEVER	CONNECTION_TYPE_REALM	UndeleteCooldownStatusResponse	-
2182	SMSG_UNLEARNED_SPELLS	0x2C4B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	UnlearnedSpells	-
2183	SMSG_UNLOAD_CHILD_MAP	0x257A	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	UnloadChildMap	-
2184	SMSG_UPDATE_AADC_STATUS_RESPONSE	0x2886	STATUS_NEVER	CONNECTION_TYPE_REALM	UpdateAadcStatusResponse	-
2185	SMSG_UPDATE_ACCOUNT_DATA	0x2709	STATUS_NEVER	CONNECTION_TYPE_REALM	UpdateAccountData	-
2186	SMSG_UPDATE_ACTION_BUTTONS	0x25E0	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	UpdateActionButtons	-
2187	SMSG_UPDATE_BNET_SESSION_KEY	0x2825	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	UpdateBnetSessionKey	-
2188	SMSG_UPDATE_CAPTURE_POINT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2189	SMSG_UPDATE_CELESTIAL_BODY	0x2821	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	UpdateCelestialBody	-
2190	SMSG_UPDATE_CHARACTER_FLAGS	0x27C4	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	UpdateCharacterFlags	-
2191	SMSG_UPDATE_CHARGE_CATEGORY_COOLDOWN	0x276A	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	UpdateChargeCategoryCooldown	-
2192	SMSG_UPDATE_COOLDOWN	0x2769	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	UpdateCooldown	-
2193	SMSG_UPDATE_CRAFTING_NPC_RECIPES	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2194	SMSG_UPDATE_DAILY_MISSION_COUNTER	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
2195	SMSG_UPDATE_EXPANSION_LEVEL	0x2646	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	UpdateExpansionLevel	-
2196	SMSG_UPDATE_GAME_TIME_STATE	0x2828	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	UpdateGameTimeState	-
2197	SMSG_UPDATE_INSTANCE_OWNERSHIP	0x26A9	STATUS_NEVER	CONNECTION_TYPE_REALM	UpdateInstanceOwnership	-
2198	SMSG_UPDATE_LAST_INSTANCE	0x2688	STATUS_NEVER	CONNECTION_TYPE_REALM	UpdateLastInstance	-
2199	SMSG_UPDATE_OBJECT	0x27CB	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	UpdateObject	-
2200	SMSG_UPDATE_PRIMARY_SPEC	0x25D8	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	UpdatePrimarySpec	-
2201	SMSG_UPDATE_REALM_HIDDEN_INFO	0x28AC	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	UpdateRealmHiddenInfo	-
2202	SMSG_UPDATE_RECENT_PLAYER_GUIDS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2203	SMSG_UPDATE_TALENT_DATA	0x25D7	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	UpdateTalentData	-
2204	SMSG_UPDATE_WORLD_STATE	0x2748	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	UpdateWorldState	-
2205	SMSG_USERLIST_ADD	0x2BB9	STATUS_NEVER	CONNECTION_TYPE_REALM	UserlistAdd	-
2206	SMSG_USERLIST_REMOVE	0x2BBA	STATUS_NEVER	CONNECTION_TYPE_REALM	UserlistRemove	-
2207	SMSG_USERLIST_UPDATE	0x2BBB	STATUS_NEVER	CONNECTION_TYPE_REALM	UserlistUpdate	-
2208	SMSG_USE_EQUIPMENT_SET_RESULT	0x274F	STATUS_NEVER	CONNECTION_TYPE_REALM	UseEquipmentSetResult	-
2209	SMSG_VAS_CHECK_TRANSFER_OK_RESPONSE	0x281C	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	VasCheckTransferOkResponse	-
2210	SMSG_VAS_GET_QUEUE_MINUTES_RESPONSE	0x281A	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	VasGetQueueMinutesResponse	-
2211	SMSG_VAS_GET_SERVICE_STATUS_RESPONSE	0x2819	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	VasGetServiceStatusResponse	-
2212	SMSG_VAS_PURCHASE_COMPLETE	0x27F4	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	VasPurchaseComplete	-
2213	SMSG_VAS_PURCHASE_STATE_UPDATE	0x27F3	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	VasPurchaseStateUpdate	-
2214	SMSG_VENDOR_INVENTORY	0x25B8	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	VendorInventory	-
2215	SMSG_VIGNETTE_UPDATE	0x3008	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	VignetteUpdate	-
2216	SMSG_VOICE_CHANNEL_INFO_RESPONSE	0x2820	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	VoiceChannelInfoResponse	-
2217	SMSG_VOICE_CHANNEL_STT_TOKEN_RESPONSE	0x2882	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	VoiceChannelSttTokenResponse	-
2218	SMSG_VOICE_LOGIN_RESPONSE	0x281F	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	VoiceLoginResponse	-
2219	SMSG_VOID_ITEM_SWAP_RESPONSE	0x2DA4	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	VoidItemSwapResponse	-
2220	SMSG_VOID_STORAGE_CONTENTS	0x2DA1	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	VoidStorageContents	-
2221	SMSG_VOID_STORAGE_FAILED	0x2DA0	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	VoidStorageFailed	-
2222	SMSG_VOID_STORAGE_TRANSFER_CHANGES	0x2DA2	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	VoidStorageTransferChanges	-
2223	SMSG_VOID_TRANSFER_RESULT	0x2DA3	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	VoidTransferResult	-
2224	SMSG_WAIT_QUEUE_FINISH	0x256F	STATUS_NEVER	CONNECTION_TYPE_REALM	WaitQueueFinish	-
2225	SMSG_WAIT_QUEUE_UPDATE	0x256E	STATUS_NEVER	CONNECTION_TYPE_REALM	WaitQueueUpdate	-
2226	SMSG_WARDEN3_DATA	0x2577	STATUS_NEVER	CONNECTION_TYPE_REALM	Warden3Data	-
2227	SMSG_WARDEN3_DISABLED	0x2823	STATUS_NEVER	CONNECTION_TYPE_REALM	Warden3Disabled	-
2228	SMSG_WARDEN3_ENABLED	0x2822	STATUS_NEVER	CONNECTION_TYPE_REALM	Warden3Enabled	-
2229	SMSG_WARFRONT_COMPLETE	0x275E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	WarfrontComplete	-
2230	SMSG_WARGAME_REQUEST_OPPONENT_RESPONSE	0x2937	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	WargameRequestOpponentResponse	-
2231	SMSG_WARGAME_REQUEST_SUCCESSFULLY_SENT_TO_OPPONENT	0x2935	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	WargameRequestSuccessfullySentToOpponent	-
2232	SMSG_WEATHER	0x26A6	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	Weather	-
2233	SMSG_WEEKLY_REWARDS_PROGRESS_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
2234	SMSG_WEEKLY_REWARDS_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
2235	SMSG_WEEKLY_REWARD_CLAIM_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
2236	SMSG_WHO	0x2BAE	STATUS_NEVER	CONNECTION_TYPE_REALM	Who	-
2237	SMSG_WHO_IS	0x26A5	STATUS_NEVER	CONNECTION_TYPE_REALM	WhoIs	-
2238	SMSG_WILL_BE_KICKED_FOR_ADDED_SUBSCRIPTION_TIME	0x2827	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	WillBeKickedForAddedSubscriptionTime	-
2239	SMSG_WORLD_QUEST_UPDATE_RESPONSE	0x300F	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	WorldQuestUpdateResponse	-
2240	SMSG_WORLD_SERVER_INFO	0x25AD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	WorldServerInfo	-
2241	SMSG_WOW_ENTITLEMENT_NOTIFICATION	0x286C	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	WowEntitlementNotification	-
2242	SMSG_XP_AWARDED_FROM_CURRENCY	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2243	SMSG_XP_GAIN_ABORTED	0x25C9	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	XpGainAborted	-
2244	SMSG_XP_GAIN_ENABLED	0x27AE	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	XpGainEnabled	-
2245	SMSG_ZONE_UNDER_ATTACK	0x2BB5	STATUS_NEVER	CONNECTION_TYPE_REALM	ZoneUnderAttack	-
2247	SMSG_COMPRESSED_PACKET	0x3052	STATUS_NEVER	CONNECTION_TYPE_REALM	CompressedPacket	-
2248	SMSG_MULTIPLE_PACKETS	0x3051	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	MultiplePackets	-
