family	subfamily	script_name	base_class	cxx_ref	rust_status	notes
Spells	spell_mage.cpp	spell_mage_cauterize_AuraScript	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_cold_snap	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_comet_storm	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_comet_storm_damage	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_cone_of_cold	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_conjure_refreshment	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ethereal_blink	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ethereal_blink_triggered	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_feel_the_burn	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_fingers_of_frost	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_firestarter	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_firestarter_dots	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_flame_on	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_flurry	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_flurry_damage	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_frostbolt	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_hyper_impact	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ice_barrier	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ice_block	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ice_lance	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ice_lance_damage	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ignite	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_imp_mana_gems	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_incanters_flow	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_living_bomb	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_living_bomb_explosion	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_living_bomb_periodic	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_polymorph_visual	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_prismatic_barrier	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_radiant_spark	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ray_of_frost	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ray_of_frost_aura	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ring_of_frost	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ring_of_frost_freeze	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_ring_of_frost_freeze_AuraScript	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_supernova	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_touch_of_the_magi_aura	AuraScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_mage.cpp	spell_mage_water_elemental_freeze	SpellScript	src/server/scripts/Spells/spell_mage.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_ardent_defender	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_blessing_of_protection	SpellScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_consecration	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_divine_shield	SpellScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_divine_storm	SpellScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_grand_crusader	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_glyph_of_holy_light	SpellScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_hand_of_sacrifice	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_infusion_of_light	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_judgment	SpellScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_holy_shock	SpellScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_holy_shock_damage_visual	SpellScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_holy_shock_heal_visual	SpellScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_item_healing_discount	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_item_t6_trinket	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_lay_on_hands	SpellScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_light_s_beacon	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_t3_6p_bonus	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_paladin.cpp	spell_pal_t8_2p_bonus	AuraScript	src/server/scripts/Spells/spell_paladin.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_gen_pet_calculate	SpellScriptLoader	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_gen_pet_calculate_AuraScript	AuraScript	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_warl_pet_scaling_01	SpellScriptLoader	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_warl_pet_scaling_01_AuraScript	AuraScript	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_warl_pet_scaling_02	SpellScriptLoader	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_warl_pet_scaling_02_AuraScript	AuraScript	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_warl_pet_scaling_03	SpellScriptLoader	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_warl_pet_scaling_03_AuraScript	AuraScript	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_warl_pet_scaling_04	SpellScriptLoader	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
Spells	spell_pet.cpp	spell_warl_pet_scaling_04_AuraScript	AuraScript	src/server/scripts/Spells/spell_pet.cpp:1	missing	No Rust script implementation detected
